timestamp;Rain intensity (mm/h);Rain amount accumulated (mm);Weather code to SYNOP waw;Weather code to SYNOP ww;Weather code METAR/SPECI;Weather code according to NWS;Radar reflectivity (dBz);MOR visibility in precipitation (m);Sample interval (s);Signal amplitude of the laser strip;Number of particles detected and validated;Temperature in the sensor housing (°C);Sensor serial number;Firmware IOP version number;Firmware DSP version number;Sensor head heating current (A);Power supply voltage (V);Sensor status;Sensor time;Sensor date;Station name;Station number;Rain amount absolute (mm);Error code;Temperature PCB (°C);Temperature right sensor head (°C);Temperature left sensor head (°C);Rain intensity max. 30.000 mm/h (mm/h);Rain intensity max. 1200.0 mm/h (mm/h);Rain amount accumulated 16bit (mm);Radar reflectivity (dBz);Kinetic energy (J/(m^2h));Snow depth intensity (mm/h);Number of all particles detected
2023-02-25T01:19:00.373759;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12869;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:16:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:20:00.348089;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12893;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:17:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:21:00.321023;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12873;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:18:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:22:00.294561;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12894;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:19:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:23:00.268285;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12885;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:20:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:24:00.240792;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12875;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:21:59;25.02.2023;GV;008;0003.69;000;018;009;009;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:25:00.214191;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12892;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:22:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:26:00.187618;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12882;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:23:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:27:00.161416;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12889;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:24:59;25.02.2023;GV;008;0003.69;000;018;009;009;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:28:00.135453;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12905;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:25:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:29:00.105923;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12897;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:26:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:30:00.077662;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12908;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:27:59;25.02.2023;GV;008;0003.69;000;018;010;009;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:31:00.052486;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12894;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:28:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:32:00.028710;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12892;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:29:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:33:00.002123;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12893;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:30:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:34:00.976850;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00061;12890;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:32:00;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:35:00.943040;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12899;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:33:00;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:36:00.916261;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12912;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:34:00;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:37:00.888653;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12876;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:35:00;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000001
2023-02-25T01:38:00.863078;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12903;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:36:00;25.02.2023;GV;008;0003.69;000;018;009;009;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:39:00.835579;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12907;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:37:00;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000001
2023-02-25T01:40:00.810851;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12899;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:38:00;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:41:00.783598;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12907;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:39:00;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:42:00.756144;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12895;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:40:00;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:43:00.729280;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12913;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:41:00;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:44:00.702872;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12915;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:42:00;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:45:00.677171;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12918;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:43:00;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:46:00.650941;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12899;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:44:00;25.02.2023;GV;008;0003.69;000;018;009;009;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000001
2023-02-25T01:47:00.626198;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12884;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:44:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:48:00.596710;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12882;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:45:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:49:00.570380;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12880;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:46:59;25.02.2023;GV;008;0003.69;000;018;009;009;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:50:00.544108;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12895;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:47:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000001
2023-02-25T01:51:00.518582;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12895;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:48:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:52:00.489023;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12870;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:49:59;25.02.2023;GV;008;0003.69;000;018;010;009;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:53:00.463494;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12879;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:50:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:54:00.437086;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12907;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:51:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:55:00.412262;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12883;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:52:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:56:00.385051;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12911;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:53:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:57:00.357906;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12901;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:54:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:58:00.331329;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12900;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:55:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T01:59:00.304017;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12900;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:56:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T02:00:00.278379;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12902;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:57:59;25.02.2023;GV;008;0003.69;000;018;009;009;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T02:01:00.251382;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12913;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:58:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T02:02:00.224671;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12916;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;01:59:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T02:03:00.199192;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12906;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:00:59;25.02.2023;GV;008;0003.69;000;018;010;009;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T02:04:00.172363;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12892;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:01:59;25.02.2023;GV;008;0003.69;000;018;011;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T02:05:00.146468;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12906;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:02:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T02:06:00.118982;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12926;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:03:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T02:07:00.092427;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12897;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:04:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000000
2023-02-25T02:08:00.066771;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12877;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:05:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000002
2023-02-25T02:09:00.057137;0000.000;0003.69;00;00;   NP;   C;-9.999;20000;00060;12862;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:06:59;25.02.2023;GV;008;0003.69;000;018;010;010;00.000;0000.0;0003.69;-9.99;0000.00;0000.00;00000003
2023-02-25T02:10:00.061977;0000.144;0003.69;61;61;  -RA;  R-;12.208;20000;00060;12876;00049;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:07:59;25.02.2023;GV;008;0003.69;000;018;011;011;00.144;0000.1;0003.69;12.20;0000.87;0000.00;00000052
2023-02-25T02:11:00.549547;0000.810;0003.70;61;62;  -RA;  R-;19.018;07285;00061;12870;00414;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:08:59;25.02.2023;GV;008;0003.70;000;018;010;010;00.810;0000.8;0003.70;19.01;0003.47;0000.00;00000419
2023-02-25T02:12:00.190666;0000.865;0003.72;61;62;  -RA;  R-;20.610;06616;00060;12886;00384;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:09:59;25.02.2023;GV;008;0003.72;000;018;010;010;00.865;0000.9;0003.72;20.61;0003.47;0000.00;00000385
2023-02-25T02:13:00.540689;0000.839;0003.73;61;62;  -RA;  R-;24.826;10344;00060;12880;00238;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:10:59;25.02.2023;GV;008;0003.73;000;018;011;010;00.839;0000.8;0003.73;24.82;0009.77;0000.00;00000239
2023-02-25T02:14:00.632740;0000.000;0003.73;00;00;   NP;   C;-9.999;18068;00060;12863;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:12:00;25.02.2023;GV;008;0003.73;000;018;011;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000024
2023-02-25T02:15:00.810913;0000.000;0003.73;00;00;   NP;   C;-9.999;19613;00060;12845;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:13:00;25.02.2023;GV;008;0003.73;000;018;009;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000011
2023-02-25T02:16:00.878820;0000.000;0003.73;00;00;   NP;   C;-9.999;19922;00060;12847;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;02:14:00;25.02.2023;GV;008;0003.73;000;018;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000005
2023-02-25T02:17:00.899057;0000.000;0003.73;00;00;   NP;   C;-9.999;19984;00060;12853;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:15:00;25.02.2023;GV;008;0003.73;000;018;011;011;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:18:00.873168;0000.000;0003.73;00;00;   NP;   C;-9.999;19996;00060;12835;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:16:00;25.02.2023;GV;008;0003.73;000;018;010;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:19:00.847261;0000.000;0003.73;00;00;   NP;   C;-9.999;19999;00060;12881;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:17:00;25.02.2023;GV;008;0003.73;000;018;010;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:20:00.819408;0000.000;0003.73;00;00;   NP;   C;-9.999;19999;00060;12859;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:18:00;25.02.2023;GV;008;0003.73;000;018;011;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:21:00.794138;0000.000;0003.73;00;00;   NP;   C;-9.999;19999;00060;12847;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:19:00;25.02.2023;GV;008;0003.73;000;018;011;011;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:22:00.767528;0000.000;0003.73;00;00;   NP;   C;-9.999;19999;00060;12869;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:20:00;25.02.2023;GV;008;0003.73;000;018;009;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:23:00.740926;0000.000;0003.73;00;00;   NP;   C;-9.999;19999;00060;12874;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:21:00;25.02.2023;GV;008;0003.73;000;018;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:24:00.714608;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12859;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:22:00;25.02.2023;GV;008;0003.73;000;018;011;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:25:00.687809;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12868;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:23:00;25.02.2023;GV;008;0003.73;000;018;011;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:26:00.660906;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12884;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:24:00;25.02.2023;GV;008;0003.73;000;018;009;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:27:00.635253;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12893;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:25:00;25.02.2023;GV;008;0003.73;000;018;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:28:00.609320;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12903;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:25:59;25.02.2023;GV;008;0003.73;000;018;011;011;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:29:00.581662;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12886;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:26:59;25.02.2023;GV;008;0003.73;000;018;010;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:30:00.555654;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12899;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:27:59;25.02.2023;GV;008;0003.73;000;018;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:31:00.528536;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12906;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:28:59;25.02.2023;GV;008;0003.73;000;018;011;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:32:00.502527;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12891;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:29:59;25.02.2023;GV;008;0003.73;000;018;011;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:33:00.476045;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12913;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:30:59;25.02.2023;GV;008;0003.73;000;018;009;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:34:00.450468;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12898;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:31:59;25.02.2023;GV;008;0003.73;000;018;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:35:00.424098;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12902;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:32:59;25.02.2023;GV;008;0003.73;000;018;011;011;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:36:00.397108;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12905;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:33:59;25.02.2023;GV;008;0003.73;000;018;010;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:37:00.370936;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12890;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:34:59;25.02.2023;GV;008;0003.73;000;018;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:38:00.344470;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12885;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:35:59;25.02.2023;GV;008;0003.73;000;018;011;011;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:39:00.316993;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12885;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:36:59;25.02.2023;GV;008;0003.73;000;017;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:40:00.290943;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12894;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:37:59;25.02.2023;GV;008;0003.73;000;017;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:41:00.264551;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12891;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:38:59;25.02.2023;GV;008;0003.73;000;017;011;011;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:42:00.237856;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12898;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:39:59;25.02.2023;GV;008;0003.73;000;017;011;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:43:00.212118;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12879;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:40:59;25.02.2023;GV;008;0003.73;000;017;010;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:44:00.185009;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12893;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:41:59;25.02.2023;GV;008;0003.73;000;017;011;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:45:00.158319;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12890;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:42:59;25.02.2023;GV;008;0003.73;000;017;011;011;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:46:00.131597;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12894;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:43:59;25.02.2023;GV;008;0003.73;000;017;009;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:47:00.105455;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12895;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:44:59;25.02.2023;GV;008;0003.73;000;017;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:48:00.078330;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12877;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:45:59;25.02.2023;GV;008;0003.73;000;017;011;011;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:49:00.051539;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12882;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:46:59;25.02.2023;GV;008;0003.73;000;017;009;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:50:00.025030;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00060;12896;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:47:59;25.02.2023;GV;008;0003.73;000;017;010;010;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
2023-02-25T02:52:00.068753;0000.000;0003.73;00;00;   NP;   C;-9.999;20000;00120;12896;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;02:49:59;25.02.2023;GV;008;0003.73;000;017;009;009;00.000;0000.0;0003.73;-9.99;0000.00;0000.00;00000000
